id,text,user_id,created_at
1053447886090862592,"@kevinchoc Terahir aku nonton Venom, hampir semua yg duduk di depan Aq main hp sambil selfie. Jadi Aq harus sengkat ubun2 yg mana dulu? ☹",1026299856,2018-10-20 00:48:42
1053374634144354305,Its finally coming out. https://t.co/qSOxdamB1N,14753886,2018-10-19 19:57:38
1053348194409570306,I liked #Venom.,39227949,2018-10-19 18:12:34
1053331817284145152,Leadership Lessons from Venom https://t.co/gTJvWOtqp0,3130971839,2018-10-19 17:07:29
1053324175136321536,oh donghan udah nonton venom,323235511,2018-10-19 16:37:07
1053320000331599872,"😂😂😂😂😂😂😂😂😂😂😂 

Love story between Eddie &amp; Venom 💕 https://t.co/lBx6YbQJZ0",47778097,2018-10-19 16:20:32
1053310194317385728,"Venom kereeen !! 7/10 laah

Acting nya tom hardy outstanding.
Feel stress, depresi &amp; frustasi nya dapet. 

Venom ny… https://t.co/ZakI1ArV9y",440352458,2018-10-19 15:41:34
1053306660368740353,"Lagi banyak film bagus tayang. a star is born, venom, asih, Halloween, a-x-l, first man. Biar ga ngantri tiket dan… https://t.co/XBVO75fEfw",1247586032,2018-10-19 15:27:31
1053302274632507392,"Iya nie, ah mana filmnya bosenin banget, untung Minggu besok disetujui nontonnya venom aja #ahay https://t.co/3uGVOaS0Xb",408231380,2018-10-19 15:10:06
1053281256031477760,Film Venom ini kayak judul lagu terbarunya Eminem. Ternyata OST nya 😂,56964217,2018-10-19 13:46:35
1053279497686986752,"@Prambors @PratamaMario @pgenuschka Gw Geraldo dari Bogor mau vote Eminem - Venom, Lucky You, Fall sm Killshot

#Trending20",969228840424808448,2018-10-19 13:39:35
1053277346738786305,Venom https://t.co/OlsWWfLE4Q,72516986,2018-10-19 13:31:03
1053269904650985472,"Venom ini belum ge nonton, udah ada aja versi HDTSnya.",137536400,2018-10-19 13:01:28
1053258085186367489,ngikutin trend venom,373885338,2018-10-19 12:14:30
1053241641102925832,Monitornya Jadi Venom ? Serem GILA: https://t.co/ADWI2FwJed via @YouTube,709700956057800704,2018-10-19 11:09:10
1053239479245275136,"Seru, lucu, dan gak nyangka untuk karakter antagonis kayak Venom bisa jadi semenarik ini kalo dijadiin film sendiri… https://t.co/QKSfxyw0Mm",216285451,2018-10-19 11:00:34
1053236800536272896,"@melmarian @marinafariza Aku sekarang kerjanya di Kediri, kakak2. Ayoklah wiken2 ketemuan.. AKU BELUM NONTON  VENOM!",85276547,2018-10-19 10:49:56
1053222763563900928,"#Repost bellycious_official (get_repost)
・・・
SATURDAY
20 OKTOBER 2018
BELLYCIOUS
Coffee - Kitchen - Beer 
Proudly P… https://t.co/ztCPO4fgcI",3193831078,2018-10-19 09:54:09
1053222082023120896,"@ajiwar venom itu anti-hero sih, bukan villain.",79452716,2018-10-19 09:51:26
1053182686397816832,@penikmatmilo Venom,3198675806,2018-10-19 07:14:54
1053170151955165184,venom https://t.co/OAfb995A7t,225075078,2018-10-19 06:25:05
1053165574929305600,"Sudah melihat aksi TOM HARDY dalam film terbarunya VENOM? 
Ketika Eddie Brock (Tom hardy) mengakuisisi kekuatan sym… https://t.co/RTpeov3rze",916615949947514880,2018-10-19 06:06:54
1053148767850033152,Monster School: VENOM VISIT MONSTER SCHOOL GAME CHALLENGE - Minecraft Animation: https://t.co/6Yt2REDKn6 via @YouTube,632481541,2018-10-19 05:00:07
1053145183645093888,@rlthingy2 Aku baru nonton venom. Bagus sih,1130163110,2018-10-19 04:45:52
1053139294909431809,"Eminem empire state building performing ""venom"" 

💎💎💎💎💎💎💎💎💎💎",99096736,2018-10-19 04:22:28
1053132567782682624,Ganok seng gelem ndelok venom bareng a yo? Yancok ancene,550308681,2018-10-19 03:55:45
1053124509337710594,EMINEM - Venom is legit 🔥🔥,2311602373,2018-10-19 03:23:43
1053108838302330881,"@paketopi gw klo selfie ga pernh bener, dapetnya sepotong muka mulu kaya Venom ,, huhu",230740286,2018-10-19 02:21:27
1053106906758332417,I added a video to a @YouTube playlist https://t.co/SU9uMtLTXC Eminem - Venom,1041570611464556545,2018-10-19 02:13:47
1053104078543192065,@tldtoday @argoperdana Venom ia that you?,3119170825,2018-10-19 02:02:32
1053093957339570176,"@imanlagi Google jago pilih partner, EMINEM September kemarin rilis album, battle diss rap sama MGK, rilis film &amp; o… https://t.co/AQS7axmf9P",60044341,2018-10-19 01:22:19
1053093567575449600,sok jol hayang review film venom ih isuk keneh ge,85256295,2018-10-19 01:20:46
1053027630541361152,"1. Spider-Man 3
2. Venom
3. Amazing Spider-Man 2
4. Spider-Man
5. Spider-Man 2
6. Amazing Spider-Man 
#hardtruths… https://t.co/VszJMnCfNq",164113664,2018-10-18 20:58:46
1053022743304663040,"@obsesikompulsi @detikcom sebenernya ada juga topeng venom, tp takut dibilang ikutin zaman banget",2176148401,2018-10-18 20:39:20
1052991005631410176,"I liked a @YouTube video https://t.co/T5b4AUC9lR Eminem Performs ""Venom"" from the Empire State Building on Jimmy Kimmel Live",75537548,2018-10-18 18:33:14
1052978052068564992,"film Venom keren ah, gak setuju ama pendapat kritikus. Dan ....ada adegan naik motor yang ala Pak Presiden ituuuuu,… https://t.co/tzAdU0dGCk",119750493,2018-10-18 17:41:45
1052973206573903873,I liked a @YouTube video https://t.co/GxdbVpry05 Penjelasan Ending &amp; Post Credit Scene Venom | Cara Carnage Mendapatkan Symbiotenya |,97533316,2018-10-18 17:22:30
1052963907550072833,Evryday is venom https://t.co/ABrOiK1YNf,1052887428589998080,2018-10-18 16:45:33
1052949377352794112,real life venom https://t.co/ymhJNUqH3n,128442468,2018-10-18 15:47:49
